#file,rigging_db.csv
version,rev56
id,section,en,it,es,vanguard,victory,agamemnon,bounty,diana
317,80 guns,NECESSARY ROPES,Shank painters — sheet anchor,CORDAMI DI SERVIZIO — Shank painter dell'ancora di posta,,29,,8,,64.68,029-ShipOf80Guns.jpg,NECESSARY ROPES — Shank painters — sheet anchor,,,1615,1615
318,80 guns,NECESSARY ROPES,Shank painters — best bower,CORDAMI DI SERVIZIO — Shank painter best bower,,29,,7.50,,60.64,029-ShipOf80Guns.jpg,NECESSARY ROPES — Shank painters — best bower,,,1615,1615
319,80 guns,NECESSARY ROPES,Shank painters — small bower,CORDAMI DI SERVIZIO — Shank painter small bower,,29,,7.50,,60.64,029-ShipOf80Guns.jpg,NECESSARY ROPES — Shank painters — small bower,,,1615,1615
320,80 guns,NECESSARY ROPES,Shank painters — spare,CORDAMI DI SERVIZIO — Shank painter di rispetto,,29,,8,,64.68,029-ShipOf80Guns.jpg,NECESSARY ROPES — Shank painters — spare,,,1615,1615
321,80 guns,NECESSARY ROPES,Buoy ropes — sheet anchor,CORDAMI DI SERVIZIO — Cima boa dell'ancora di posta,,29,,8,,64.68,029-ShipOf80Guns.jpg,NECESSARY ROPES — Buoy ropes — sheet anchor,,,1615,1615
322,80 guns,NECESSARY ROPES,Buoy ropes — best bower,CORDAMI DI SERVIZIO — Cima boa best bower,,29,,8,,64.68,029-ShipOf80Guns.jpg,NECESSARY ROPES — Buoy ropes — best bower,,,1615,1615
323,80 guns,NECESSARY ROPES,Buoy ropes — small bower,CORDAMI DI SERVIZIO — Cima boa small bower,,29,,8,,64.68,029-ShipOf80Guns.jpg,NECESSARY ROPES — Buoy ropes — small bower,,,1615,1615
324,80 guns,NECESSARY ROPES,"Stream anchor, cabled",CORDAMI DI SERVIZIO — Gomena ancora di corrente,,29,,5,,40.43,029-ShipOf80Guns.jpg,"NECESSARY ROPES — Stream anchor, cabled",,,1615,1615
325,80 guns,NECESSARY ROPES,"Kedge, cabled",CORDAMI DI SERVIZIO — Gomena ancorotto,,29,,4,,32.34,029-ShipOf80Guns.jpg,"NECESSARY ROPES — Kedge, cabled",,,1615,1615
326,80 guns,NECESSARY ROPES,"Rudder pendants, cabled",CORDAMI DI SERVIZIO — Pendenti del timone,,29,,7,,56.60,029-ShipOf80Guns.jpg,"NECESSARY ROPES — Rudder pendants, cabled",,,1615,1615
327,80 guns,NECESSARY ROPES,Gun,CORDAMI DI SERVIZIO — Cordame per cannone (voce Steel 'Gun'),,29,,8,,64.68,029-ShipOf80Guns.jpg,NECESSARY ROPES — Gun,,,1615,1615
328,80 guns,LONGBOAT,Burton pendants,LANCIA — Pendenti Burton della lancia,,29,,4,,32.34,029-ShipOf80Guns.jpg,LONGBOAT — Burton pendants,,,1615,1615
329,80 guns,LONGBOAT,Shrouds,LANCIA — Sartie della lancia,,29,,4,,32.34,029-ShipOf80Guns.jpg,LONGBOAT — Shrouds,,,1615,1615
330,80 guns,LONGBOAT,Stay,LANCIA — Strallo della lancia,,29,,4.50,,36.38,029-ShipOf80Guns.jpg,LONGBOAT — Stay,,,1615,1615
331,80 guns,LONGBOAT,Tye,LANCIA — Tye della lancia,,29,,3,,24.26,029-ShipOf80Guns.jpg,LONGBOAT — Tye,,,1615,1615
332,80 guns,LONGBOAT,Main halliard,LANCIA — Drizza maestra della lancia,,29,,2,,16.17,029-ShipOf80Guns.jpg,LONGBOAT — Main halliard,,,1615,1615
333,80 guns,LONGBOAT,"Boat-rope, cabled",LANCIA — Cavo della lancia,,29,,8,,64.68,029-ShipOf80Guns.jpg,"LONGBOAT — Boat-rope, cabled",,,1615,1615
334,80 guns,PINNACE,Halliards main and fore,PINNACCIA — Drizze maestra e trinchetto della pinnaccia,,30,,1.50,,12.13,030-ShipOf80Guns.jpg,PINNACE — Halliards main and fore,,,1615,1615
335,80 guns,PINNACE,Sheets,PINNACCIA — Scotte della pinnaccia,,30,,1.50,,12.13,030-ShipOf80Guns.jpg,PINNACE — Sheets,,,1615,1615
336,80 guns,PINNACE,"Grapnel-rope, cabled",PINNACCIA — Gomena del grappino della pinnaccia,,30,,3.50,,28.30,030-ShipOf80Guns.jpg,"PINNACE — Grapnel-rope, cabled",,,1615,1615
337,80 guns,PINNACE,Painter,PINNACCIA — Barbetta della pinnaccia,,30,,3.50,,28.30,030-ShipOf80Guns.jpg,PINNACE — Painter,,,1615,1615
338,80 guns,YAWL OR CUTTER,Halliards (if cutters),IOLE / CUTTER — Drizze della iole/cutter,,30,,2,,16.17,030-ShipOf80Guns.jpg,YAWL OR CUTTER — Halliards (if cutters),,,1615,1615
339,80 guns,YAWL OR CUTTER,Sheets,IOLE / CUTTER — Scotte della iole/cutter,,30,,2 / 1.5,,14.15,030-ShipOf80Guns.jpg,YAWL OR CUTTER — Sheets,,Steel riporta due circonferenze per le quattro sheets: 2 in e 1½ in.,1615,1615
340,80 guns,YAWL OR CUTTER,"Grapnel-rope, cabled",IOLE / CUTTER — Gomena del grappino della iole/cutter,,30,,3.50,,28.30,030-ShipOf80Guns.jpg,"YAWL OR CUTTER — Grapnel-rope, cabled",,,1615,1615
341,80 guns,YAWL OR CUTTER,Painter,IOLE / CUTTER — Barbetta della iole/cutter,,30,,3.50,,28.30,030-ShipOf80Guns.jpg,YAWL OR CUTTER — Painter,,,1615,1615
342,74,BOWSPRIT,Woolding,Cerchiatura/legatura del bompresso,,31,,3.50,,28.30,,,,,1799,1799
343,74,BOWSPRIT,Gammonings,Legature (gammoning) del bompresso,,31,2,8,,64.68,,,,,1799,1799
344,74,BOWSPRIT,"Shrouds, fine",Briglie/sartie del bompresso,,31,2,8,,64.68,,,,,1799,1799
345,74,BOWSPRIT,"Bobstays, cabled fine",Stragli inferiori del bompresso (bobstays),,31,2,8.50,,68.72,,,,,1799,1799
346,74,SPRITSAIL,Braces,Bracci del pennone di civada,,31,2,3.50,,28.30,,,,,1799,1799
347,74,SPRITSAIL,Lifts,Amantigli del pennone di civada,,31,2,5.50,,44.47,,,,,1799,1799
348,74,SPRITSAIL,Halliard,Drizza del pennone di civada,,31,,5.50,,44.47,,,,,1799,1799
349,74,SPRITSAIL,Clew-lines,Imbrogli della civada,,31,2,4.50,,36.38,,,,,1799,1799
350,74,SPRITSAIL,Buntlines,Caricaboline della civada,,31,2,2,,16.17,,,,,1799,1799
351,74,SPRITSAIL,"Sheets, cabled single",Scotte della civada,,31,2,5,,40.43,,,,,1799,1799
352,74,FORE MAST,"Shrouds, cabled fine",Sartie di trinchetto,,32,7,11,,88.94,,,,,1799,1799
353,74,FORE MAST,Ratling,Griselle di trinchetto,,32,,1,,8.09,,,,,1799,1799
354,74,FORE MAST,"Stay, cabled fine 4 strands",Strallo di trinchetto,,32,1,17.50,,141.49,,,,,1799,1799
355,74,FORE MAST,"Preventer stay, cabled 4 strands fine",Controstrallo di trinchetto,,32,1,11.50,,92.98,,,,,1799,1799
356,74,FORE MAST,Catharpin legs,Catarpine di trinchetto,,32,4,7,,56.60,,,,,1799,1799
357,74,FORE MAST,Jeers — tye,Jeers/drizza del pennone di trinchetto,,32,,7.50,,60.64,,,,,1799,1799
358,74,FORE MAST,Yard tackle pendants,Pendenti dei paranchi del pennone di trinchetto,,32,2,7,,56.60,,,,,1799,1799
359,74,FORE MAST,Braces,Bracci del pennone di trinchetto,,32,2,4.50,,36.38,,,,,1799,1799
360,74,FORE MAST,Brace pendants,Pendenti dei bracci di trinchetto,,32,2,5.50,,44.47,,,,,1799,1799
361,74,FORE TOPMAST,Burton pendants,Pendenti Burton di parrocchetto,,33,2,5.50,,44.47,,,,,1799,1799
362,74,FORE TOPMAST,"Shrouds, fine",Sartie di parrocchetto,,33,4,7,,56.60,,,,,1799,1799
363,74,FORE TOPMAST,Ratling,Griselle di parrocchetto,,33,,1,,8.09,,,,,1799,1799
364,74,FORE TOPMAST,"Standing backstays, fine",Paterazzi fissi di parrocchetto,,33,3,7,,56.60,,,,,1799,1799
365,74,FORE TOPMAST,Breast backstay runners,Corridori dei paterazzi laterali di parrocchetto,,33,2,5,,40.43,,,,,1799,1799
366,74,FORE TOPMAST,"Stay, cabled 4 strands fine",Strallo di parrocchetto,,33,1,8.50,,68.72,,,,,1799,1799
367,74,FORE TOPMAST,"Preventer stay, cabled 4 strands fine",Controstrallo di parrocchetto,,33,1,6.50,,52.55,,,,,1799,1799
368,74,FORE TOPMAST,"Shifting backstays, fine",Paterazzi volanti di parrocchetto,,33,2,7,,56.60,,,,,1799,1799
369,74,FORE TOPMAST,"Futtock shrouds, fine",Sartie di coffa di parrocchetto,,33,8,7,,56.60,,,,,1799,1799
370,74,FORE TOPMAST,"Top rope pendants, fine",Pendenti del top-rope di parrocchetto,,33,2,9,,72.77,,,,,1799,1799
371,74,FORE TOPMAST,Tye,Tye/drizza del parrocchetto,,33,,6,,48.51,,,,,1799,1799
372,74,FORE TOPMAST,Braces,Bracci del parrocchetto,,33,2,3.50,,28.30,,,,,1799,1799
373,74,FORE TOPMAST,Lifts,Amantigli del parrocchetto,,33,2,3.50,,28.30,,,,,1799,1799
374,74,FORE TOPMAST,Clewlines,Imbrogli del parrocchetto,,33,2,4,,32.34,,,,,1799,1799
375,74,FORE TOPMAST,Buntlines,Caricaboline del parrocchetto,,33,2,3,,24.26,,,,,1799,1799
376,74,FORE TOPMAST,Leechlines,Caricascotte/leechlines del parrocchetto,,33,2,2.50,,20.21,,,,,1799,1799
377,74,FORE TOPMAST,Bowlines,Boline del parrocchetto,,33,2,4.50,,36.38,,,,,1799,1799
378,74,FORE TOPMAST,Sheets,Scotte del parrocchetto,,33,2,8,,64.68,,,,,1799,1799
379,74,MAIN MAST,"Shrouds, cabled fine",Sartie maestre,,34,7,11,,88.94,,,,,1799,1799
380,74,MAIN MAST,Ratling,Griselle maestre,,34,,1,,8.09,,,,,1799,1799
381,74,MAIN MAST,"Stay, cabled 4 strands fine",Strallo maestro,,34,1,18.50,,149.57,,,,,1799,1799
382,74,MAIN MAST,"Preventer stay, cabled 4 strands fine",Controstrallo maestro,,34,1,13,,105.11,,,,,1799,1799
383,74,MAIN MAST,Catharpin legs,Catarpine maestre,,34,4,7,,56.60,,,,,1799,1799
384,74,MAIN MAST,Jeers — tye,Jeers/drizza del pennone maestro,,34,,8,,64.68,,,,,1799,1799
385,74,MAIN MAST,Yard tackle pendants,Pendenti dei paranchi del pennone maestro,,34,2,7,,56.60,,,,,1799,1799
386,74,MAIN MAST,Braces,Bracci del pennone maestro,,34,2,4.50,,36.38,,,,,1799,1799
387,74,MAIN MAST,Brace pendants,Pendenti dei bracci maestri,,34,2,5.50,,44.47,,,,,1799,1799
388,74,MAIN MAST,Lifts,Amantigli del pennone maestro,,34,2,4.50,,36.38,,,,,1799,1799
389,74,MAIN COURSE,Clew-garnets,Caricascotte della maestra,,35,2,4,,32.34,,,,,1799,1799
390,74,MAIN COURSE,Buntline legs,Caricaboline della maestra,,35,4,3,,24.26,,,,,1799,1799
391,74,MAIN COURSE,Leechline legs,Leechlines della maestra,,35,2,2.50,,20.21,,,,,1799,1799
392,74,MAIN COURSE,Slablines,Slablines della maestra,,35,2,2.50,,20.21,,,,,1799,1799
393,74,MAIN COURSE,Bowlines,Boline della maestra,,35,2,4.50,,36.38,,,,,1799,1799
394,74,MAIN COURSE,"Sheets, cabled",Scotte della maestra,,35,2,7.50,,60.64,,,,,1799,1799
395,74,MAIN COURSE,"Tacks, taper and cabled",Mure della maestra,,35,2,9.50,,76.81,,,,,1799,1799
396,74,MAIN TOPMAST,Burton pendants,Pendenti Burton di gabbia maestra,,35,2,5.50,,44.47,,,,,1799,1799
397,74,MAIN TOPMAST,"Shrouds, fine",Sartie di gabbia maestra,,35,4,7,,56.60,,,,,1799,1799
398,74,MAIN TOPMAST,Ratling,Griselle di gabbia maestra,,35,,1,,8.09,,,,,1799,1799
399,74,MAIN TOPMAST,"Standing backstays, fine",Paterazzi fissi di gabbia maestra,,35,3,7,,56.60,,,,,1799,1799
400,74,MAIN TOPMAST,Breast backstay runners,Corridori paterazzi laterali di gabbia,,35,2,5,,40.43,,,,,1799,1799
401,74,MAIN TOPMAST,"Stay, cabled 4 strands fine",Strallo di gabbia maestra,,35,1,8.50,,68.72,,,,,1799,1799
402,74,MAIN TOPMAST,"Preventer stay, cabled 4 strands fine",Controstrallo di gabbia maestra,,35,1,6.50,,52.55,,,,,1799,1799
403,74,MAIN TOPMAST,"Shifting backstays, fine",Paterazzi volanti di gabbia maestra,,35,2,7,,56.60,,,,,1799,1799
404,74,MAIN TOPMAST,"Futtock shrouds, fine",Sartie di coffa di gabbia maestra,,35,8,7,,56.60,,,,,1799,1799
405,74,MAIN TOPMAST,"Top rope pendants, fine",Pendenti top-rope di gabbia maestra,,35,2,9,,72.77,,,,,1799,1799
406,74,MAIN TOPGALLANT,Shrouds,Sartie di velaccio maestro,,36,3,4,,32.34,,,,,1799,1799
407,74,MAIN TOPGALLANT,Standing backstays,Paterazzi fissi di velaccio maestro,,36,2,4,,32.34,,,,,1799,1799
408,74,MAIN TOPGALLANT,"Stay, cabled 4 strands",Strallo di velaccio maestro,,36,1,4.50,,36.38,,,,,1799,1799
409,74,MAIN TOPGALLANT,Tye,Tye/drizza del velaccio maestro,,36,,4,,32.34,,,,,1799,1799
410,74,MAIN TOPGALLANT,Braces,Bracci del velaccio maestro,,36,2,2,,16.17,,,,,1799,1799
411,74,MAIN TOPGALLANT,"Lifts, single",Amantigli del velaccio maestro,,36,2,2.50,,20.21,,,,,1799,1799
412,74,MAIN TOPGALLANT,Clewlines,Imbrogli del velaccio maestro,,36,2,2,,16.17,,,,,1799,1799
413,74,MAIN TOPGALLANT,Bowlines,Boline del velaccio maestro,,36,2,2,,16.17,,,,,1799,1799
414,74,MIZEN MAST,"Shrouds, fine",Sartie di mezzana,,37,5,7,,56.60,,,,,1799,1799
415,74,MIZEN MAST,Ratling,Griselle di mezzana,,37,,1,,8.09,,,,,1799,1799
416,74,MIZEN MAST,"Stay, cabled 4 strands fine",Strallo di mezzana,,37,1,8.50,,68.72,,,,,1799,1799
417,74,MIZEN MAST,Jeers,Jeers della mezzana,,37,2,5.50,,44.47,,,,,1799,1799
418,74,MIZEN MAST,Vang pendants,Pendenti dei vang della mezzana,,37,2,4.50,,36.38,,,,,1799,1799
419,74,MIZEN MAST,Bowlines,Boline della mezzana,,37,2,3,,24.26,,,,,1799,1799
420,74,CROSS-JACK YARD,Braces,Bracci della vergasecca,,37,2,2.50,,20.21,,,,,1799,1799
421,74,CROSS-JACK YARD,"Lifts, running",Amantigli della vergasecca,,37,2,2.50,,20.21,,,,,1799,1799
422,74,MIZEN TOPMAST,"Shrouds, fine",Sartie di contromezzana,,37,3,4.50,,36.38,,,,,1799,1799
423,74,MIZEN TOPMAST,Ratling,Griselle di contromezzana,,37,,1,,8.09,,,,,1799,1799
424,74,MIZEN TOPMAST,"Standing backstays, fine",Paterazzi fissi di contromezzana,,37,2,4.50,,36.38,,,,,1799,1799
425,74,MIZEN TOPMAST,"Stay, cabled 4 strands fine",Strallo di contromezzana,,37,1,5,,40.43,,,,,1799,1799
426,74,MIZEN TOPGALLANT,Shrouds,Sartie di belvedere,,38,2,2.50,,20.21,,,,,1799,1799
427,74,MIZEN TOPGALLANT,Backstays,Paterazzi di belvedere,,38,2,2.50,,20.21,,,,,1799,1799
428,74,MIZEN TOPGALLANT,Stay,Strallo di belvedere,,38,1,3,,24.26,,,,,1799,1799
429,74,MIZEN TOPGALLANT,Tye,Tye/drizza di belvedere,,38,,3,,24.26,,,,,1799,1799
430,74,NECESSARY ROPES,"Viol, cabled",Viol / grande cavo di tonneggio,,38,,13.50,,109.15,,,,,1799,1799
431,74,NECESSARY ROPES,Winding tackle pendant,Pendante del paranco di tonneggio,,38,,12,,97.02,,,,,1799,1799
432,74,NECESSARY ROPES,Cat falls,Cavi di caponatura dell'ancora,,38,2,5.50,,44.47,,,,,1799,1799
433,74,NECESSARY ROPES,Fish tackle pendant,Pendante del paranco di pescaggio dell'ancora,,38,,10,,80.85,,,,,1799,1799
434,74,NECESSARY ROPES,Fish tackle fall,Corrente del paranco di pescaggio dell'ancora,,38,,4.50,,36.38,,,,,1799,1799
435,74,NECESSARY ROPES,Anchor stock tackle fall,Corrente paranco del ceppo d'ancora,,38,,3,,24.26,,,,,1799,1799
436,74,NECESSARY ROPES,Bill pendant,Pendante Bill,,38,,5.50,,44.47,,,,,1799,1799
437,74,NECESSARY ROPES,Stoppers — sheet/best/small bower/spare,Bozze delle ancore principali,,38,,8.50,,68.72,,,,,1799,1799
438,74,NECESSARY ROPES,"Wing, cabled",Cavo wing,,38,2,8.50,,68.72,,,,,1799,1799
439,74,NECESSARY ROPES,Log,Cavo log,,38,2,8,,64.68,,,,,1799,1799
440,74,NECESSARY ROPES,"Stream anchor, cabled",Gomena dell'ancora di corrente,,38,2,5,,40.43,,,,,1799,1799
441,74,NECESSARY ROPES,Kedge,Gomena dell'ancorotto,,38,2,4,,32.34,,,,,1799,1799
442,74,NECESSARY ROPES,"Deck & bit, cabled",Cavi di coperta e bitte,,38,10,11,,88.94,,,,,1799,1799
443,74,NECESSARY ROPES,Shank painters — sheet anchor,Shank painter dell'ancora di posta,,39,2,8.50,,68.72,,,,,1799,1799
444,74,NECESSARY ROPES,Shank painters — best bower,Shank painter best bower,,39,2,8,,64.68,,,,,1799,1799
445,74,NECESSARY ROPES,Shank painters — small bower,Shank painter small bower,,39,2,8,,64.68,,,,,1799,1799
446,74,NECESSARY ROPES,Shank painters — spare,Shank painter di rispetto,,39,2,8.50,,68.72,,,,,1799,1799
447,74,NECESSARY ROPES,Buoy ropes — sheet anchor,Cima boa dell'ancora di posta,,39,,8,,64.68,,,,,1799,1799
448,74,NECESSARY ROPES,Buoy ropes — best bower,Cima boa best bower,,39,,8,,64.68,,,,,1799,1799
449,74,NECESSARY ROPES,Buoy ropes — small bower,Cima boa small bower,,39,,8,,64.68,,,,,1799,1799
450,74,NECESSARY ROPES,"Stream anchor, cabled",Gomena ancora di corrente,,39,,5,,40.43,,,,,1799,1799
451,74,NECESSARY ROPES,"Kedge, cabled",Gomena ancorotto,,39,,4,,32.34,,,,,1799,1799
452,74,NECESSARY ROPES,"Rudder pendants, cabled",Pendenti del timone,,39,2,7.50,,60.64,,,,,1799,1799
453,74,NECESSARY ROPES,Gun,Cordame per cannone (voce Steel 'Gun'),,39,,8,,64.68,,,,,1799,1799
454,74,LONGBOAT,Burton pendants,Pendenti Burton della lancia,,39,2,4,,32.34,,,,,1799,1799
455,74,LONGBOAT,Shrouds,Sartie della lancia,,39,2,4,,32.34,,,,,1799,1799
456,74,LONGBOAT,Stay,Strallo della lancia,,39,,4.50,,36.38,,,,,1799,1799
457,74,LONGBOAT,Tye,Tye della lancia,,39,,3,,24.26,,,,,1799,1799
458,74,LONGBOAT,Main halliard,Drizza maestra della lancia,,39,,2,,16.17,,,,,1799,1799
459,74,LONGBOAT,"Boat-rope, cabled",Cavo della lancia,,39,,9,,72.77,,,,,1799,1799
460,74,PINNACE,Halliards main and fore,Drizze maestra e trinchetto della pinnaccia,,40,2,1.50,,12.13,,,,,1799,1799
461,74,PINNACE,Sheets,Scotte della pinnaccia,,40,4,1.50,,12.13,,,,,1799,1799
462,74,PINNACE,"Grapnel-rope, cabled",Gomena del grappino della pinnaccia,,40,,3.50,,28.30,,,,,1799,1799
463,74,PINNACE,Painter,Barbetta della pinnaccia,,40,,3.50,,28.30,,,,,1799,1799
464,74,YAWL OR CUTTER,Halliards (if cutters),Drizze della iole/cutter,,40,4,2,,16.17,,,,,1799,1799
465,74,YAWL OR CUTTER,Sheets,Scotte della iole/cutter,,40,4,2,,16.17,,,,,1799,1799
466,74,YAWL OR CUTTER,"Grapnel-rope, cabled",Gomena del grappino della iole/cutter,,40,,3.50,,28.30,,,,,1799,1799
467,74,YAWL OR CUTTER,Painter,Barbetta della iole/cutter,,40,,3.50,,28.30,,,,,1799,1799
468,64 guns,BOWSPRIT,Woolding,Cerchiatura/legatura del bompresso,,41,,3,130,24.26,"Steel 1794, tavola 41 (immagine fornita dall'utente)",,,,1369,1369
469,64 guns,BOWSPRIT,Gammonings,Legature (gammoning) del bompresso,,41,2,7,130,56.60,"Steel 1794, tavola 41 (immagine fornita dall'utente)",,,,1369,1369
470,64 guns,BOWSPRIT,"Shrouds, fine",Briglie/sartie del bompresso,,41,,7.50,32,60.64,"Steel 1794, tavola 41 (immagine fornita dall'utente)",,,,1369,1369
471,64 guns,BOWSPRIT,"Bobstays, cabled fine",Stragli inferiori del bompresso (bobstays),,41,,8,32,64.68,"Steel 1794, tavola 41 (immagine fornita dall'utente)",,,,1369,1369
472,64 guns,SPRITSAIL,Braces,Bracci del pennone di civada,,41,2,3,70,24.26,"Steel 1794, tavola 41 (immagine fornita dall'utente)",,,,1369,1369
473,64 guns,SPRITSAIL,Lifts,Amantigli del pennone di civada,,41,2,3,48,24.26,"Steel 1794, tavola 41 (immagine fornita dall'utente)",,,,1369,1369
474,64 guns,SPRITSAIL,Halliard,Drizza del pennone di civada,,41,,3,34,24.26,"Steel 1794, tavola 41 (immagine fornita dall'utente)",,,,1369,1369
475,64 guns,SPRITSAIL,Clew-lines,Imbrogli della civada,,41,,2.50,40,20.21,"Steel 1794, tavola 41 (immagine fornita dall'utente)",,,,1369,1369
476,64 guns,SPRITSAIL,Buntlines,Caricaboline della civada,,41,,2,30,16.17,"Steel 1794, tavola 41 (immagine fornita dall'utente)",,,,1369,1369
477,64 guns,SPRITSAIL,"Sheets, cabled single",Scotte della civada,,41,,4.50,35,36.38,"Steel 1794, tavola 41 (immagine fornita dall'utente)",,,,1369,1369
478,64 guns,FORE MAST,"Shrouds, cabled fine",Sartie di trinchetto,,42,,10.50,179,84.89,"Steel 1794, tavola 42 (immagine fornita dall'utente)",,,,1369,1369
479,64 guns,FORE MAST,Ratling,Griselle di trinchetto,,42,,1.50,300,12.13,"Steel 1794, tavola 42 (immagine fornita dall'utente)",,,,1369,1369
480,64 guns,FORE MAST,"Stay, cabled fine 4 strands",Strallo di trinchetto,,42,,16,13,129.36,"Steel 1794, tavola 42 (immagine fornita dall'utente)",,,,1369,1369
481,64 guns,FORE MAST,"Preventer stay, cabled 4 strands fine",Controstrallo di trinchetto,,42,,10.50,13,84.89,"Steel 1794, tavola 42 (immagine fornita dall'utente)",,,,1369,1369
482,64 guns,FORE MAST,Catharpin legs,Catarpine di trinchetto,,42,8,6.50,13.50,52.55,"Steel 1794, tavola 42 (immagine fornita dall'utente)",,,,1369,1369
483,64 guns,FORE MAST,Jeers — tye,Jeers/drizza del pennone di trinchetto,,42,,6.50,112,52.55,"Steel 1794, tavola 42 (immagine fornita dall'utente)",,,,1369,1369
484,64 guns,FORE MAST,Yard tackle pendants,Pendenti dei paranchi del pennone di trinchetto,,42,,6.50,8.50,52.55,"Steel 1794, tavola 42 (immagine fornita dall'utente)",,,,1369,1369
485,64 guns,FORE MAST,Braces,Bracci del pennone di trinchetto,,42,,4,94,32.34,"Steel 1794, tavola 42 (immagine fornita dall'utente)",,,,1369,1369
486,64 guns,FORE MAST,Brace pendants,Pendenti dei bracci di trinchetto,,42,,5,10,40.43,"Steel 1794, tavola 42 (immagine fornita dall'utente)",,,,1369,1369
487,64 guns,FORE TOPMAST,Burton pendants,Pendenti Burton di parrocchetto,,43,1,5,6.50,40.43,"Steel 1794, tavola 43 (immagine fornita dall'utente)",,,,1369,1369
488,64 guns,FORE TOPMAST,"Shrouds, fine",Sartie di parrocchetto,,43,4,6.50,98,52.55,"Steel 1794, tavola 43 (immagine fornita dall'utente)",,,,1369,1369
489,64 guns,FORE TOPMAST,Ratling,Griselle di parrocchetto,,43,,1,135,8.09,"Steel 1794, tavola 43 (immagine fornita dall'utente)",,,,1369,1369
490,64 guns,FORE TOPMAST,"Standing backstays, fine",Paterazzi fissi di parrocchetto,,43,3,6.50,102,52.55,"Steel 1794, tavola 43 (immagine fornita dall'utente)",,,,1369,1369
491,64 guns,FORE TOPMAST,Breast backstay runners,Corridori dei paterazzi laterali di parrocchetto,,43,2,4,8,32.34,"Steel 1794, tavola 43 (immagine fornita dall'utente)",,,,1369,1369
492,64 guns,FORE TOPMAST,"Stay, cabled 4 strands fine",Strallo di parrocchetto,,43,,7.50,21,60.64,"Steel 1794, tavola 43 (immagine fornita dall'utente)",,,,1369,1369
493,64 guns,FORE TOPMAST,"Preventer stay, cabled 4 strands fine",Controstrallo di parrocchetto,,43,,5.50,21,44.47,"Steel 1794, tavola 43 (immagine fornita dall'utente)",,,,1369,1369
494,64 guns,FORE TOPMAST,"Shifting backstays, fine",Paterazzi volanti di parrocchetto,,43,1,6.50,34,52.55,"Steel 1794, tavola 43 (immagine fornita dall'utente)",,,,1369,1369
495,64 guns,FORE TOPMAST,"Futtock shrouds, fine",Sartie di coffa di parrocchetto,,43,4,6.50,36,52.55,"Steel 1794, tavola 43 (immagine fornita dall'utente)",,,,1369,1369
496,64 guns,FORE TOPMAST,"Top rope pendants, fine",Pendenti del top-rope di parrocchetto,,43,2,8.50,37,68.72,"Steel 1794, tavola 43 (immagine fornita dall'utente)",,,,1369,1369
497,64 guns,FORE TOPMAST,Tye,Tye/drizza del parrocchetto,,43,,5.50,40,44.47,"Steel 1794, tavola 43 (immagine fornita dall'utente)",,,,1369,1369
498,64 guns,FORE TOPMAST,Braces,Bracci del parrocchetto,,43,,3.50,94,28.30,"Steel 1794, tavola 43 (immagine fornita dall'utente)",,,,1369,1369
499,64 guns,FORE TOPMAST,Lifts,Amantigli del parrocchetto,,43,,3.50,64,28.30,"Steel 1794, tavola 43 (immagine fornita dall'utente)",,,,1369,1369
500,64 guns,FORE TOPMAST,Clewlines,Imbrogli del parrocchetto,,43,,3.50,82,28.30,"Steel 1794, tavola 43 (immagine fornita dall'utente)",,,,1369,1369
501,64 guns,FORE TOPMAST,Buntlines,Caricaboline del parrocchetto,,43,,3,64,24.26,"Steel 1794, tavola 43 (immagine fornita dall'utente)",,,,1369,1369
502,64 guns,FORE TOPMAST,Leechlines,Caricascotte/leechlines del parrocchetto,,43,,2.50,30,20.21,"Steel 1794, tavola 43 (immagine fornita dall'utente)",,,,1369,1369
503,64 guns,FORE TOPMAST,Bowlines,Boline del parrocchetto,,43,,3,60,24.26,"Steel 1794, tavola 43 (immagine fornita dall'utente)",,,,1369,1369
504,64 guns,FORE TOPMAST,Sheets,Scotte del parrocchetto,,43,,7,52,56.60,"Steel 1794, tavola 43 (immagine fornita dall'utente)",,,,1369,1369
505,64 guns,MAIN MAST,"Shrouds, cabled fine",Sartie maestre,,44,,10.50,108,84.89,"Steel 1794, tavola 44 (immagine fornita dall'utente)",,,,1369,1369
506,64 guns,MAIN MAST,Ratling,Griselle maestre,,44,,1.50,330,12.13,"Steel 1794, tavola 44 (immagine fornita dall'utente)",,,,1369,1369
507,64 guns,MAIN MAST,"Stay, cabled 4 strands fine",Strallo maestro,,44,,17.50,20,141.49,"Steel 1794, tavola 44 (immagine fornita dall'utente)",,,,1369,1369
508,64 guns,MAIN MAST,"Preventer stay, cabled 4 strands fine",Controstrallo maestro,,44,,12,18,97.02,"Steel 1794, tavola 44 (immagine fornita dall'utente)",,,,1369,1369
