id,steel_class,section,en,it,es,page,n,circumference_in,length_fathom,real_diameter_mm,source_table,rigging_key,bounty_application,note,tonnage_min,tonnage_max
3078,74 guns,MAIN-MAST,Main mast - Pendants of Tackles cabled fine,Albero maestro - Pendenti dei paranchi in cavo fini,,34,,11,20,88.94,034-ShipOf74Guns.jpg,Pendants of Tackles,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3079,74 guns,MAIN-MAST,Main mast - Pendants of Tackles - Strapping,Albero maestro - Pendenti dei paranchi - Stroppatura,,34,,7.5,4,60.64,034-ShipOf74Guns.jpg,Pendants of Tackles,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3080,74 guns,MAIN-MAST,Main mast - Pendants of Tackles - Seizing,Albero maestro - Pendenti dei paranchi - Legatura,,34,,1.5,8,12.13,034-ShipOf74Guns.jpg,Pendants of Tackles,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3081,74 guns,MAIN-MAST,Main mast - Runners of Tackles,Albero maestro - Corridori dei paranchi,,34,4,7.5,42,60.64,034-ShipOf74Guns.jpg,Runners of Tackles,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3082,74 guns,MAIN-MAST,Main mast - Runners of Tackles - Strapping,Albero maestro - Corridori dei paranchi - Stroppatura,,34,,6,6,48.51,034-ShipOf74Guns.jpg,Runners of Tackles,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3083,74 guns,MAIN-MAST,Main mast - Falls of Tackles,Albero maestro - Correnti dei paranchi,,34,,4,206,32.34,034-ShipOf74Guns.jpg,Falls of Tackles,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3084,74 guns,MAIN-MAST,Main mast - Falls of Tackles - Strapping,Albero maestro - Correnti dei paranchi - Stroppatura,,34,,5.5,10,44.47,034-ShipOf74Guns.jpg,Falls of Tackles,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3085,74 guns,MAIN-MAST,Main mast - Falls of Tackles - Seizing,Albero maestro - Correnti dei paranchi - Legatura,,34,,1,40,8.09,034-ShipOf74Guns.jpg,Falls of Tackles,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3086,74 guns,MAIN-MAST,Main mast - Shrouds cabled fine,Albero maestro - Sartie in cavo fini,,34,7,11,238,88.94,034-ShipOf74Guns.jpg,Shrouds,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3087,74 guns,MAIN-MAST,Main mast - Shrouds - Seizings Eye,Albero maestro - Sartie - Legature occhio,,34,6,1.5,45,12.13,034-ShipOf74Guns.jpg,Shrouds,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3088,74 guns,MAIN-MAST,Main mast - Shrouds - Throat,Albero maestro - Sartie - Gola,,34,,1.5,87.5,12.13,034-ShipOf74Guns.jpg,Shrouds,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3089,74 guns,MAIN-MAST,Main mast - Shrouds - End,Albero maestro - Sartie - Estremità,,34,,1.5,87.5,12.13,034-ShipOf74Guns.jpg,Shrouds,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3090,74 guns,MAIN-MAST,Main mast - Shrouds - Lanyards fine,Albero maestro - Sartie - Corridori fini,,34,14,5.5,108,44.47,034-ShipOf74Guns.jpg,Shrouds,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3091,74 guns,MAIN-MAST,Main mast - Shrouds - Ratling,Albero maestro - Sartie - grisella,,34,,1.5,370,12.13,034-ShipOf74Guns.jpg,Shrouds,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3092,74 guns,MAIN-MAST,"Main mast - Stay cabled 4 Strands, fine","Albero maestro - Straglio in cavo 4 legnoli, fini",,34,,18.5,22.5,149.57,034-ShipOf74Guns.jpg,Stay,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3093,74 guns,MAIN-MAST,Main mast - Stay - Seizings,Albero maestro - Straglio - Legature,,34,,2,25,16.17,034-ShipOf74Guns.jpg,Stay,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3094,74 guns,MAIN-MAST,"Main mast - Stay - Lanyard, fine","Albero maestro - Straglio - Corridore, fini",,34,,5,20,40.43,034-ShipOf74Guns.jpg,Stay,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3095,74 guns,MAIN-MAST,"Main mast - Stay - Collar cabled 4 Strands, fine","Albero maestro - Straglio - Collare in cavo 4 legnoli, fini",,34,,13.5,11,109.15,034-ShipOf74Guns.jpg,Stay,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3096,74 guns,MAIN-MAST,Main mast - Stay - Collar Worming,Albero maestro - Straglio - Collare Worming,,34,,2,60,16.17,034-ShipOf74Guns.jpg,Stay,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3097,74 guns,MAIN-MAST,Main mast - Stay - Collar Seizings,Albero maestro - Straglio - Collare Legature,,34,,2,20,16.17,034-ShipOf74Guns.jpg,Stay,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3098,74 guns,MAIN-MAST,Main mast - Stay - Collar Lashing — worn,Albero maestro - Straglio - Collare legatura — fasciato,,34,,0.5,25,4.04,034-ShipOf74Guns.jpg,Stay,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3099,74 guns,MAIN-MAST,Main mast - Preventer Stay - cab. 4 Strands fine,Albero maestro - Controstraglio - cab. 4 legnoli fini,,34,,13,19.5,105.11,034-ShipOf74Guns.jpg,Preventer Stay,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3100,74 guns,MAIN-MAST,"Main mast - Preventer Stay - Lanyard, fine","Albero maestro - Controstraglio - Corridore, fini",,34,,5,10,40.43,034-ShipOf74Guns.jpg,Preventer Stay,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3101,74 guns,MAIN-MAST,Main mast - Preventer Stay - Collar cabled 4 strands fine double,Albero maestro - Controstraglio - Collare in cavo 4 legnoli fini doppio,,34,,6,6,48.51,034-ShipOf74Guns.jpg,Preventer Stay,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3102,74 guns,MAIN-MAST,Main mast - Preventer Stay - Collar Lashing,Albero maestro - Controstraglio - Collare legatura,,34,,2,8,16.17,034-ShipOf74Guns.jpg,Preventer Stay,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3103,74 guns,MAIN-MAST,Main mast - Preventer Stay - Collar Seizings,Albero maestro - Controstraglio - Collare Legature,,34,,1.5,20,12.13,034-ShipOf74Guns.jpg,Preventer Stay,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3104,74 guns,MAIN-MAST,Main mast - Catharpin Legs,Albero maestro - Catarpine,,34,4,7,18,56.6,034-ShipOf74Guns.jpg,Catharpin Legs,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3105,74 guns,MAIN-MAST,Main mast - Catharpin Legs - Seizings,Albero maestro - Catarpine - Legature,,34,3,1.5,60,12.13,034-ShipOf74Guns.jpg,Catharpin Legs,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3106,74 guns,MAIN-MAST,Main mast - Stay Tackle Pendant,Albero maestro - Penzolo del paranco di straglio,,34,,6,5,48.51,034-ShipOf74Guns.jpg,Stay Tackle Pendant,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3107,74 guns,MAIN-MAST,Main mast - Stay Tackle Pendant - Fall,Albero maestro - Penzolo del paranco di straglio,,34,,3.5,46,28.3,034-ShipOf74Guns.jpg,Stay Tackle Pendant,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3108,74 guns,MAIN-MAST,Main mast - Stay Tackle Pendant - Strapping,Albero maestro - Penzolo del paranco di straglio,,34,,4.5,3.5,36.38,034-ShipOf74Guns.jpg,Stay Tackle Pendant,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3109,74 guns,MAIN-MAST,Main mast - Stay Tackle Pendant - Seizing,Albero maestro - Penzolo del paranco di straglio,,34,,0.5,12,4.04,034-ShipOf74Guns.jpg,Stay Tackle Pendant,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3110,74 guns,MAIN-MAST,Main mast - Stay Tackle Pendant - Lashing,Albero maestro - Penzolo del paranco di straglio,,34,,1.5,12,12.13,034-ShipOf74Guns.jpg,Stay Tackle Pendant,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3111,74 guns,MAIN-MAST,Main mast - Fore-Stay Tackle Fall,Albero maestro - Fore-Stay Paranco Corrente,,34,,3.5,44,28.3,034-ShipOf74Guns.jpg,Fore-Stay Tackle Fall,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3112,74 guns,MAIN-MAST,Main mast - Fore-Stay Tackle Fall - Strapping,Albero maestro - Fore-Stay Paranco Corrente - Stroppatura,,34,,4.5,3.5,36.38,034-ShipOf74Guns.jpg,Fore-Stay Tackle Fall,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3113,74 guns,MAIN-MAST,Main mast - Fore-Stay Tackle Fall - Seizing,Albero maestro - Fore-Stay Paranco Corrente - Legatura,,34,,0.5,12,4.04,034-ShipOf74Guns.jpg,Fore-Stay Tackle Fall,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3114,74 guns,MAIN-MAST,Main mast - Crowfoot for the Top,Albero maestro - Ragnatela della coffa,,34,,1.5,145,12.13,034-ShipOf74Guns.jpg,Crowfoot for the Top,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3115,74 guns,MAIN-MAST,Main mast - Crowfoot for the Top - Tackle,Albero maestro - Ragnatela della coffa - Paranco,,34,,2,10,16.17,034-ShipOf74Guns.jpg,Crowfoot for the Top,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3116,74 guns,MAIN-MAST,Main mast - Crowfoot for the Top - Tackle Strapping,Albero maestro - Ragnatela della coffa - Paranco Stroppatura,,34,,2.5,1.5,20.21,034-ShipOf74Guns.jpg,Crowfoot for the Top,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3117,74 guns,MAIN-MAST,Main mast - Jeers - Tye,Albero maestro - Drizze del pennone - Tira,,34,,8,148,64.68,034-ShipOf74Guns.jpg,Jeers,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3118,74 guns,MAIN-MAST,Main mast - Jeers - Falls,Albero maestro - Drizze del pennone - Correnti,,34,2,8,148,64.68,034-ShipOf74Guns.jpg,Jeers,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3119,74 guns,MAIN-MAST,Main mast - Jeers - Strapping,Albero maestro - Drizze del pennone - Stroppatura,,34,,9,24,72.77,034-ShipOf74Guns.jpg,Jeers,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3120,74 guns,MAIN-MAST,Main mast - Jeers - Seizing,Albero maestro - Drizze del pennone - Legatura,,34,,2,32,16.17,034-ShipOf74Guns.jpg,Jeers,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3121,74 guns,MAIN-MAST,Main mast - Jeers - Lathers to the Mast Head,Albero maestro - Drizze del pennone - legature to the albero testa,,34,,4.5,45,36.38,034-ShipOf74Guns.jpg,Jeers,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3122,74 guns,MAIN-MAST,Main mast - Jeers - Lathers to the Yard,Albero maestro - Drizze del pennone - legature to the pennone,,34,,3.5,12,28.3,034-ShipOf74Guns.jpg,Jeers,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3123,74 guns,MAIN-MAST,Main mast - Stoppers,Albero maestro - Bozze,,34,2,6,6,48.51,034-ShipOf74Guns.jpg,Stoppers,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3124,74 guns,MAIN-MAST,Main mast - Horses,Albero maestro - Marciapiedi,,34,2,5.5,18,44.47,034-ShipOf74Guns.jpg,Horses,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3125,74 guns,MAIN-MAST,Main mast - Horses - Stirrups,Albero maestro - Marciapiedi - Staffe,,34,6,4,16,32.34,034-ShipOf74Guns.jpg,Horses,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3126,74 guns,MAIN-MAST,Main mast - Horses - Seizings,Albero maestro - Marciapiedi - Legature,,34,4,0.5,18,4.04,034-ShipOf74Guns.jpg,Horses,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3127,74 guns,MAIN-MAST,Main mast - Horses - Lanyard,Albero maestro - Marciapiedi - Corridore,,34,,2,6,16.17,034-ShipOf74Guns.jpg,Horses,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3128,74 guns,MAIN-MAST,Main mast - Yard Tackle Pendants,Albero maestro - Pendenti dei paranchi del pennone,,34,,7,10,56.6,034-ShipOf74Guns.jpg,Yard Tackle Pendants,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3129,74 guns,MAIN-MAST,Main mast - Yard Tackle Pendants - Falls,Albero maestro - Pendenti dei paranchi del pennone - Correnti,,34,2,3.5,110,28.3,034-ShipOf74Guns.jpg,Yard Tackle Pendants,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3130,74 guns,MAIN-MAST,Main mast - Yard Tackle Pendants - Strapping,Albero maestro - Pendenti dei paranchi del pennone - Stroppatura,,34,,5.5,9,44.47,034-ShipOf74Guns.jpg,Yard Tackle Pendants,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3131,74 guns,MAIN-MAST,Main mast - Yard Tackle Pendants - Seizing,Albero maestro - Pendenti dei paranchi del pennone - Legatura,,34,,1,16,8.09,034-ShipOf74Guns.jpg,Yard Tackle Pendants,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3132,74 guns,MAIN-MAST,Main mast - Yard Tackle Pendants - Inner Tricing-Lines,Albero maestro - Pendenti dei paranchi del pennone - interno Tricing-Lines,,34,2,2.5,44,20.21,034-ShipOf74Guns.jpg,Yard Tackle Pendants,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3133,74 guns,MAIN-MAST,Main mast - Yard Tackle Pendants - Outer Tricing-Lines,Albero maestro - Pendenti dei paranchi del pennone - esterno Tricing-Lines,,34,,2,44,16.17,034-ShipOf74Guns.jpg,Yard Tackle Pendants,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3134,74 guns,MAIN-MAST,Main mast - Yard Tackle Pendants - Strapping,Albero maestro - Pendenti dei paranchi del pennone - Stroppatura,,34,,2,6,16.17,034-ShipOf74Guns.jpg,Yard Tackle Pendants,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3135,74 guns,MAIN-MAST,Main mast - Braces,Albero maestro - Bracci,,34,2,4.5,104,36.38,034-ShipOf74Guns.jpg,Braces,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3136,74 guns,MAIN-MAST,Main mast - Braces - Pendants,Albero maestro - Bracci - Pendenti,,34,2,5.5,10,44.47,034-ShipOf74Guns.jpg,Braces,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3137,74 guns,MAIN-MAST,Main mast - Braces - Preventer,Albero maestro - Bracci - di rispetto,,34,2,4.5,11,36.38,034-ShipOf74Guns.jpg,Braces,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3138,74 guns,MAIN-MAST,Main mast - Braces - Strapping,Albero maestro - Bracci - Stroppatura,,34,,5,4,40.43,034-ShipOf74Guns.jpg,Braces,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3139,74 guns,MAIN-MAST,Main mast - Braces - Seizing,Albero maestro - Bracci - Legatura,,34,,0.5,10,4.04,034-ShipOf74Guns.jpg,Braces,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3140,74 guns,MAIN-MAST,Main mast - Braces - Preventers (in War only),Albero maestro - Bracci - di rispetto (solo in guerra),,34,,3.5,96,28.3,034-ShipOf74Guns.jpg,Braces,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3141,74 guns,MAIN-MAST,Main mast - Braces - Preventers Strapping,Albero maestro - Bracci - di rispetto Stroppatura,,34,,3.5,3,28.3,034-ShipOf74Guns.jpg,Braces,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3142,74 guns,MAIN-MAST,Main mast - Braces - Preventers Seizing,Albero maestro - Bracci - di rispetto Legatura,,34,,0.5,10,4.04,034-ShipOf74Guns.jpg,Braces,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3143,74 guns,MAIN-MAST,Main mast - Lifts,Albero maestro - Amantigli,,34,2,4.5,128,36.38,034-ShipOf74Guns.jpg,Lifts,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3144,74 guns,MAIN-MAST,Main mast - Lifts - Span for the Cap,Albero maestro - Amantigli - Braga della testa d’albero,,34,,6.5,9,52.55,034-ShipOf74Guns.jpg,Lifts,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3145,74 guns,MAIN-MAST,Main mast - Lifts - Short Span,Albero maestro - Amantigli - Braga corta,,34,,4.5,2.5,36.38,034-ShipOf74Guns.jpg,Lifts,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3146,74 guns,MAIN-MAST,Main mast - Lifts - Strapping,Albero maestro - Amantigli - Stroppatura,,35,,5,5,40.43,035-ShipOf74Guns.jpg,Lifts,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3147,74 guns,MAIN-MAST,Main mast - Lifts - Seizing,Albero maestro - Amantigli - Legatura,,35,,0.5,18,4.04,035-ShipOf74Guns.jpg,Lifts,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3148,74 guns,MAIN-MAST,Main mast - Jigger Tackles,Albero maestro - Paranchi jigger,,35,,2.5,30,20.21,035-ShipOf74Guns.jpg,Jigger Tackles,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3149,74 guns,MAIN-MAST,Main mast - Jigger Tackles - Strapping,Albero maestro - Paranchi jigger - Stroppatura,,35,,3.5,4,28.3,035-ShipOf74Guns.jpg,Jigger Tackles,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3150,74 guns,MAIN-MAST,Main mast - Truss Pendants,Albero maestro - Pendenti della trozza,,35,,8,18,64.68,035-ShipOf74Guns.jpg,Truss Pendants,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3151,74 guns,MAIN-MAST,Main mast - Truss Pendants - Falls,Albero maestro - Pendenti della trozza - Correnti,,35,,3,64,24.26,035-ShipOf74Guns.jpg,Truss Pendants,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3152,74 guns,MAIN-MAST,Main mast - Truss Pendants - Strapping,Albero maestro - Pendenti della trozza - Stroppatura,,35,,3.5,4,28.3,035-ShipOf74Guns.jpg,Truss Pendants,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3153,74 guns,MAIN-MAST,Main mast - Truss Pendants - Eye Seizings,Albero maestro - Pendenti della trozza - occhio Legature,,35,,1.5,14,12.13,035-ShipOf74Guns.jpg,Truss Pendants,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3154,74 guns,MAIN-MAST,Main mast - Truss Pendants - Nave-Line,Albero maestro - Pendenti della trozza - Cima della trozza,,35,,2,23,16.17,035-ShipOf74Guns.jpg,Truss Pendants,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3155,74 guns,MAIN-MAST,Main mast - Puddening the Yard worn,Albero maestro - Fasciatura del pennone fasciato,,35,,6,14,48.51,035-ShipOf74Guns.jpg,Puddening the Yard,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3156,74 guns,MAIN-MAST,Main mast - Clew-garnets,Albero maestro - Caricascotte,,35,2,4,84,32.34,035-ShipOf74Guns.jpg,Clew-garnets,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3157,74 guns,MAIN-MAST,Main mast - Clew-garnets - Strap about the Yard,Albero maestro - Caricascotte - Stroppo attorno al pennone,,35,,4,8,32.34,035-ShipOf74Guns.jpg,Clew-garnets,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3158,74 guns,MAIN-MAST,Main mast - Clew-garnets - Strapping,Albero maestro - Caricascotte - Stroppatura,,35,,4,2,32.34,035-ShipOf74Guns.jpg,Clew-garnets,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3159,74 guns,MAIN-MAST,Main mast - Clew-garnets - Seizing,Albero maestro - Caricascotte - Legatura,,35,,0.5,18,4.04,035-ShipOf74Guns.jpg,Clew-garnets,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3160,74 guns,MAIN-MAST,Main mast - Clew-garnets - Lashing,Albero maestro - Caricascotte - legatura,,35,,1,14,8.09,035-ShipOf74Guns.jpg,Clew-garnets,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3161,74 guns,MAIN-MAST,Main mast - Buntline Legs,Albero maestro - Bracci delle caricaboline,,35,4,3,54,24.26,035-ShipOf74Guns.jpg,Buntline Legs,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3162,74 guns,MAIN-MAST,Main mast - Buntline Legs - Falls,Albero maestro - Bracci delle caricaboline - Correnti,,35,2,3,62,24.26,035-ShipOf74Guns.jpg,Buntline Legs,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3163,74 guns,MAIN-MAST,Main mast - Buntline Legs - Strapping,Albero maestro - Bracci delle caricaboline - Stroppatura,,35,,3.5,12,28.3,035-ShipOf74Guns.jpg,Buntline Legs,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3164,74 guns,MAIN-MAST,Main mast - Leechline Legs,Albero maestro - Bracci delle caricascottine,,35,2,2.5,56,20.21,035-ShipOf74Guns.jpg,Leechline Legs,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3165,74 guns,MAIN-MAST,Main mast - Leechline Legs - Falls,Albero maestro - Bracci delle caricascottine - Correnti,,35,2,2,52,16.17,035-ShipOf74Guns.jpg,Leechline Legs,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3166,74 guns,MAIN-MAST,Main mast - Leechline Legs - Strapping,Albero maestro - Bracci delle caricascottine - Stroppatura,,35,,3.5,13,28.3,035-ShipOf74Guns.jpg,Leechline Legs,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3167,74 guns,MAIN-MAST,Main mast - Slablines,Albero maestro - Imbroglietti,,35,2,2.5,44,20.21,035-ShipOf74Guns.jpg,Slablines,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
3168,74 guns,MAIN-MAST,Main mast - Slablines - Strapping,Albero maestro - Imbroglietti - Stroppatura,,35,,2.5,1,20.21,035-ShipOf74Guns.jpg,Slablines,,Riletto direttamente dalla scansione Steel; nessuna stima.,1799,1799
