id,steel_class,section,en,it,es,page,n,circumference_in,length_fathom,real_diameter_mm,source_table,rigging_key,bounty_application,note,tonnage_min,tonnage_max,lay
2141,80 guns,FORE-TOP-GAL. MAST,Fore topgallant mast - Clewlines,Alberetto di velaccino - Imbrogli,Mastelerillo de trinquete - Chafaldetes,24,,2,68,16.17,024-ShipOf80Guns.jpg,Clewlines,,Riletto direttamente dalla scansione Steel; nessuna stima.,1615,1615,RH
2142,80 guns,FORE-TOP-GAL. MAST,Fore topgallant mast - Clewlines - Strapping,Alberetto di velaccino - Imbrogli - Stroppatura,Mastelerillo de trinquete - Chafaldetes - Estrobado,24,,2,4,16.17,024-ShipOf80Guns.jpg,Clewlines,,Riletto direttamente dalla scansione Steel; nessuna stima.,1615,1615,RH
2143,80 guns,FORE-TOP-GAL. MAST,Fore topgallant mast - Bowlines,Alberetto di velaccino - Boline,Mastelerillo de trinquete - Bolinas,24,2,2,70,16.17,024-ShipOf80Guns.jpg,Bowlines,,Riletto direttamente dalla scansione Steel; nessuna stima.,1615,1615,RH
2144,80 guns,FORE-TOP-GAL. MAST,Fore topgallant mast - Bowlines - Bridles,Alberetto di velaccino - Boline - Briglie,Mastelerillo de trinquete - Bolinas - Bridas,24,,2,4.5,16.17,024-ShipOf80Guns.jpg,Bowlines,,Riletto direttamente dalla scansione Steel; nessuna stima.,1615,1615,RH
2145,80 guns,FORE-TOP-GAL. MAST,Fore topgallant mast - Bowlines - Strapping,Alberetto di velaccino - Boline - Stroppatura,Mastelerillo de trinquete - Bolinas - Estrobado,24,,2,2,16.17,024-ShipOf80Guns.jpg,Bowlines,,Riletto direttamente dalla scansione Steel; nessuna stima.,1615,1615,RH
2146,80 guns,FORE-TOP-GAL. MAST,Fore topgallant mast - Earrings,Alberetto di velaccino - Borose,Mastelerillo de trinquete - Empuñiduras,24,,1,2,8.09,024-ShipOf80Guns.jpg,Earrings,,Riletto direttamente dalla scansione Steel; nessuna stima.,1615,1615,RH
2147,80 guns,FORE-TOP-GAL. MAST,Fore topgallant mast - Shifting Backstays,Alberetto di velaccino - Paterazzi volanti,Mastelerillo de trinquete - Burdas volantes,24,1,3.5,42,28.3,024-ShipOf80Guns.jpg,Shifting Backstays,,Riletto direttamente dalla scansione Steel; nessuna stima.,1615,1615,RH
2148,80 guns,FORE-TOP-GAL. MAST,Fore topgallant mast - Shifting Backstays - Tackles.,Alberetto di velaccino - Paterazzi volanti - Paranchi.,Mastelerillo de trinquete - Burdas volantes - Aparejos.,24,2,2,20,16.17,024-ShipOf80Guns.jpg,Shifting Backstays,,Riletto direttamente dalla scansione Steel; nessuna stima.,1615,1615,RH
2149,80 guns,FORE-TOP-GAL. MAST,Fore topgallant mast - Shifting Backstays - Strapping,Alberetto di velaccino - Paterazzi volanti - Stroppatura,Mastelerillo de trinquete - Burdas volantes - Estrobado,24,,2.5,1.5,20.21,024-ShipOf80Guns.jpg,Shifting Backstays,,Riletto direttamente dalla scansione Steel; nessuna stima.,1615,1615,RH
2150,80 guns,FORE-TOP-GAL. MAST,Fore topgallant mast - Studdingsail - Hallyards,Alberetto di velaccino - Coltellacci - Drizze,Mastelerillo de trinquete - Ala - Drizas,24,2,2,76,16.17,024-ShipOf80Guns.jpg,Studdingsail,,Riletto direttamente dalla scansione Steel; nessuna stima.,1615,1615,RH
2151,80 guns,FORE-TOP-GAL. MAST,Fore topgallant mast - Studdingsail - Sheets,Alberetto di velaccino - Coltellacci - Scotte,Mastelerillo de trinquete - Ala - Escotas,24,1,2,20,16.17,024-ShipOf80Guns.jpg,Studdingsail,,Riletto direttamente dalla scansione Steel; nessuna stima.,1615,1615,RH
2152,80 guns,FORE-TOP-GAL. MAST,Fore topgallant mast - Studdingsail - Tacks,Alberetto di velaccino - Coltellacci - Mure,Mastelerillo de trinquete - Ala - Amuras,24,,2,48,16.17,024-ShipOf80Guns.jpg,Studdingsail,,Riletto direttamente dalla scansione Steel; nessuna stima.,1615,1615,RH
2153,80 guns,FORE-TOP-GAL. MAST,Fore topgallant mast - Studdingsail - Downhallers,Alberetto di velaccino - Coltellacci - Caricabassi,Mastelerillo de trinquete - Ala - Cargaderas,24,,1.5,20,12.13,024-ShipOf80Guns.jpg,Studdingsail,,Riletto direttamente dalla scansione Steel; nessuna stima.,1615,1615,RH
2154,80 guns,FORE-TOP-GAL. MAST,Fore topgallant mast - Studdingsail - Strapping,Alberetto di velaccino - Coltellacci - Stroppatura,Mastelerillo de trinquete - Ala - Estrobado,24,,2,8,16.17,024-ShipOf80Guns.jpg,Studdingsail,,Riletto direttamente dalla scansione Steel; nessuna stima.,1615,1615,RH
2155,80 guns,MAIN-MAST,Main mast - Woolding,Albero maestro - Cerchiatura di rinforzo,Palo mayor - Reata,24,,3.5,330,28.3,024-ShipOf80Guns.jpg,Woolding,,Riletto direttamente dalla scansione Steel; nessuna stima.,1615,1615,RH
2156,80 guns,MAIN-MAST,Main mast - Girdlines,Albero maestro - Ghie,Palo mayor - Andariveles,24,,4.5,78,36.38,024-ShipOf80Guns.jpg,Girdlines,,Riletto direttamente dalla scansione Steel; nessuna stima.,1615,1615,RH
2157,80 guns,MAIN-MAST,Main mast - Girdlines - Strapping,Albero maestro - Ghie - Stroppatura,Palo mayor - Andariveles - Estrobado,24,,4.5,2,36.38,024-ShipOf80Guns.jpg,Girdlines,,Riletto direttamente dalla scansione Steel; nessuna stima.,1615,1615,RH
2158,80 guns,MAIN-MAST,Main mast - Girdlines - Seizing,Albero maestro - Ghie - Legatura,Palo mayor - Andariveles - Ligada,24,,1,7,8.09,024-ShipOf80Guns.jpg,Girdlines,,Riletto direttamente dalla scansione Steel; nessuna stima.,1615,1615,RH
2159,80 guns,MAIN-MAST,Main mast - Girdlines - Lashings,Albero maestro - Ghie - Legature di fissaggio,Palo mayor - Andariveles - Trincas,24,2,2.5,18,20.21,024-ShipOf80Guns.jpg,Girdlines,,Riletto direttamente dalla scansione Steel; nessuna stima.,1615,1615,RH
2160,80 guns,MAIN-MAST,Main mast - Pendants of Tackles cabled fine,"Albero maestro - Pendenti dei paranchi commessi a cavo, di filato fine",Palo mayor - Pendientes colchados finos de aparejos,24,,10.5,19,84.89,024-ShipOf80Guns.jpg,Pendants of Tackles,,Riletto direttamente dalla scansione Steel; nessuna stima.,1615,1615,LH
2161,80 guns,MAIN-MAST,Main mast - Pendants of Tackles - Strapping,Albero maestro - Pendenti dei paranchi - Stroppatura,Palo mayor - Pendientes de aparejos - Estrobado,24,,7,4,56.6,024-ShipOf80Guns.jpg,Pendants of Tackles,,Riletto direttamente dalla scansione Steel; nessuna stima.,1615,1615,RH
2162,80 guns,MAIN-MAST,Main mast - Pendants of Tackles - Seizing,Albero maestro - Pendenti dei paranchi - Legatura,Palo mayor - Pendientes de aparejos - Ligada,24,,1.5,8,12.13,024-ShipOf80Guns.jpg,Pendants of Tackles,,Riletto direttamente dalla scansione Steel; nessuna stima.,1615,1615,RH
2163,80 guns,MAIN-MAST,Main mast - Runners of Tackles,Albero maestro - Corridori dei paranchi,Palo mayor - Corredores de aparejos,24,4,7,36,56.6,024-ShipOf80Guns.jpg,Runners of Tackles,,Riletto direttamente dalla scansione Steel; nessuna stima.,1615,1615,RH
2164,80 guns,MAIN-MAST,Main mast - Runners of Tackles - Strapping,Albero maestro - Corridori dei paranchi - Stroppatura,Palo mayor - Corredores de aparejos - Estrobado,24,,6,6,48.51,024-ShipOf80Guns.jpg,Runners of Tackles,,Riletto direttamente dalla scansione Steel; nessuna stima.,1615,1615,RH
2165,80 guns,MAIN-MAST,Main mast - Falls of Tackles,Albero maestro - Correnti dei paranchi,Palo mayor - Betas de aparejos,24,4,4,196,32.34,024-ShipOf80Guns.jpg,Falls of Tackles,,Riletto direttamente dalla scansione Steel; nessuna stima.,1615,1615,RH
2166,80 guns,MAIN-MAST,Main mast - Falls of Tackles - Strapping,Albero maestro - Correnti dei paranchi - Stroppatura,Palo mayor - Betas de aparejos - Estrobado,24,,5.5,10,44.47,024-ShipOf80Guns.jpg,Falls of Tackles,,Riletto direttamente dalla scansione Steel; nessuna stima.,1615,1615,RH
2167,80 guns,MAIN-MAST,Main mast - Falls of Tackles - Seizing,Albero maestro - Correnti dei paranchi - Legatura,Palo mayor - Betas de aparejos - Ligada,24,,1,40,8.09,024-ShipOf80Guns.jpg,Falls of Tackles,,Riletto direttamente dalla scansione Steel; nessuna stima.,1615,1615,RH
2168,80 guns,MAIN-MAST,Main mast - Shrouds cabled fine,"Albero maestro - Sartie commesse a cavo, di filato fine",Palo mayor - Obenques colchados finos,24,7,10.5,198,84.89,024-ShipOf80Guns.jpg,Shrouds,,Riletto direttamente dalla scansione Steel; nessuna stima.,1615,1615,LH
2169,80 guns,MAIN-MAST,Main mast - Shrouds - Seizings Eye,Albero maestro - Sartie - Legature dell’occhio,Palo mayor - Obenques - Ligadas de ojo,24,6,1.5,45,12.13,024-ShipOf80Guns.jpg,Shrouds,,Riletto direttamente dalla scansione Steel; nessuna stima.,1615,1615,RH
2170,80 guns,MAIN-MAST,Main mast - Shrouds - Throat,Albero maestro - Sartie - Gola,Palo mayor - Obenques - Boca,24,14,1.5,87.5,12.13,024-ShipOf80Guns.jpg,Shrouds,,Riletto direttamente dalla scansione Steel; nessuna stima.,1615,1615,RH
2171,80 guns,MAIN-MAST,Main mast - Shrouds - End,Albero maestro - Sartie - Estremità,Palo mayor - Obenques - Extremo,24,,1.5,87.5,12.13,024-ShipOf80Guns.jpg,Shrouds,,Riletto direttamente dalla scansione Steel; nessuna stima.,1615,1615,RH
2172,80 guns,MAIN-MAST,Main mast - Shrouds - Lanyards fine,Albero maestro - Sartie - Corridori di filato fine,Palo mayor - Obenques - Acolladores finos,24,4,5,108,40.43,024-ShipOf80Guns.jpg,Shrouds,,Riletto direttamente dalla scansione Steel; nessuna stima.,1615,1615,RH
2173,80 guns,MAIN-MAST,Main mast - Shrouds - Ratling,Albero maestro - Sartie - Grisella,Palo mayor - Obenques - Flechaste,24,,1.5,350,12.13,024-ShipOf80Guns.jpg,Shrouds,,Riletto direttamente dalla scansione Steel; nessuna stima.,1615,1615,RH
2174,80 guns,MAIN-MAST,"Main mast - Stay cabled 4 Strands, fine","Albero maestro - Straglio a 4 legnoli commesso a cavo, di filato fine",Palo mayor - Estay colchado fino de 4 cordones,24,,18,21,145.53,024-ShipOf80Guns.jpg,Stay,,Riletto direttamente dalla scansione Steel; nessuna stima.,1615,1615,LH
2175,80 guns,MAIN-MAST,Main mast - Stay - Seizings,Albero maestro - Straglio - Legature,Palo mayor - Estay - Ligadas,24,,2,25,16.17,024-ShipOf80Guns.jpg,Stay,,Riletto direttamente dalla scansione Steel; nessuna stima.,1615,1615,RH
2176,80 guns,MAIN-MAST,"Main mast - Stay - Lanyard, fine",Albero maestro - Straglio - Corridore di filato fine,Palo mayor - Estay - Acollador fino,24,,5.5,20,44.47,024-ShipOf80Guns.jpg,Stay,,Riletto direttamente dalla scansione Steel; nessuna stima.,1615,1615,RH
2177,80 guns,MAIN-MAST,"Main mast - Stay - Collar cabled 4 Strands, fine","Albero maestro - Straglio - Collare a 4 legnoli, commesso a cavo, di filato fine",Palo mayor - Estay - Collar colchado fino de 4 cordones,24,,13,11,105.11,024-ShipOf80Guns.jpg,Stay,,Riletto direttamente dalla scansione Steel; nessuna stima.,1615,1615,LH
2178,80 guns,MAIN-MAST,Main mast - Stay - Collar Worming,Albero maestro - Straglio - Collare Worming,Palo mayor - Estay - Meollar del collar,24,,2,54,16.17,024-ShipOf80Guns.jpg,Stay,,Riletto direttamente dalla scansione Steel; nessuna stima.,1615,1615,RH
2179,80 guns,MAIN-MAST,Main mast - Stay - Collar Seizings,Albero maestro - Straglio - Legature del collare,Palo mayor - Estay - Ligadas de collar,24,,2,20,16.17,024-ShipOf80Guns.jpg,Stay,,Riletto direttamente dalla scansione Steel; nessuna stima.,1615,1615,RH
2180,80 guns,MAIN-MAST,Main mast - Stay - Collar Lashing — worn,Albero maestro - Straglio - Collare legatura — in cordame usato,Palo mayor - Estay - Trinca de collar — usada,24,,4,20,32.34,024-ShipOf80Guns.jpg,Stay,,Riletto direttamente dalla scansione Steel; nessuna stima.,1615,1615,RH
2181,80 guns,MAIN-MAST,Main mast - Preventer Stay - cab. 4 Strands fine,"Albero maestro - Straglio di rispetto - commesso a cavo, a 4 legnoli, di filato fine",Palo mayor - Estay de respeto - colchado fino de 4 cordones,24,,12,18.5,97.02,024-ShipOf80Guns.jpg,Preventer Stay,,Riletto direttamente dalla scansione Steel; nessuna stima.,1615,1615,RH
2182,80 guns,MAIN-MAST,"Main mast - Preventer Stay - Lanyard, fine",Albero maestro - Straglio di rispetto - Corridore di filato fine,Palo mayor - Estay de respeto - Acollador fino,24,,4.5,10,36.38,024-ShipOf80Guns.jpg,Preventer Stay,,Riletto direttamente dalla scansione Steel; nessuna stima.,1615,1615,RH
2183,80 guns,MAIN-MAST,Main mast - Preventer Stay - Collar cabled 4 strands fine double,"Albero maestro - Straglio di rispetto - Collare doppio a 4 legnoli, commesso a cavo, di filato fine",Palo mayor - Estay de respeto - Collar colchado doble fino de 4 cordones,24,,6,6,48.51,024-ShipOf80Guns.jpg,Preventer Stay,,Riletto direttamente dalla scansione Steel; nessuna stima.,1615,1615,LH
2184,80 guns,MAIN-MAST,Main mast - Preventer Stay - Collar Lashing,Albero maestro - Straglio di rispetto - Legatura di fissaggio del collare,Palo mayor - Estay de respeto - Trinca de collar,24,,2,8,16.17,024-ShipOf80Guns.jpg,Preventer Stay,,Riletto direttamente dalla scansione Steel; nessuna stima.,1615,1615,RH
2185,80 guns,MAIN-MAST,Main mast - Preventer Stay - Collar Seizings,Albero maestro - Straglio di rispetto - Legature del collare,Palo mayor - Estay de respeto - Ligadas de collar,24,3,1.5,20,12.13,024-ShipOf80Guns.jpg,Preventer Stay,,Riletto direttamente dalla scansione Steel; nessuna stima.,1615,1615,RH
2186,80 guns,MAIN-MAST,Main mast - Catharpin Legs,Albero maestro - Bracci delle catartiche,Palo mayor - Pernadas de jaretas de arraigadas,24,4,6.5,16,52.55,024-ShipOf80Guns.jpg,Catharpin Legs,,Riletto direttamente dalla scansione Steel; nessuna stima.,1615,1615,RH
2187,80 guns,MAIN-MAST,Main mast - Catharpin Legs - Seizings,Albero maestro - Bracci delle catartiche - Legature,Palo mayor - Pernadas de jaretas de arraigadas - Ligadas,24,,1.5,60,12.13,024-ShipOf80Guns.jpg,Catharpin Legs,,Riletto direttamente dalla scansione Steel; nessuna stima.,1615,1615,RH
2188,80 guns,MAIN-MAST,Main mast - Stay Tackle Pendant,Albero maestro - Pendente del paranco di straglio,Palo mayor - Pendiente del aparejo de estay,24,,6,5,48.51,024-ShipOf80Guns.jpg,Stay Tackle Pendant,,Riletto direttamente dalla scansione Steel; nessuna stima.,1615,1615,RH
2189,80 guns,MAIN-MAST,Main mast - Stay Tackle Pendant - Fall,Albero maestro - Penzolo del paranco di straglio,Palo mayor - Pendiente del aparejo de estay - Beta,24,,3.5,45,28.3,024-ShipOf80Guns.jpg,Stay Tackle Pendant,,Riletto direttamente dalla scansione Steel; nessuna stima.,1615,1615,RH
2190,80 guns,MAIN-MAST,Main mast - Stay Tackle Pendant - Strapping,Albero maestro - Penzolo del paranco di straglio,Palo mayor - Pendiente del aparejo de estay - Estrobado,24,,4.5,3.5,36.38,024-ShipOf80Guns.jpg,Stay Tackle Pendant,,Riletto direttamente dalla scansione Steel; nessuna stima.,1615,1615,RH
2191,80 guns,MAIN-MAST,Main mast - Stay Tackle Pendant - Seizing,Albero maestro - Penzolo del paranco di straglio,Palo mayor - Pendiente del aparejo de estay - Ligada,24,,1.5,12,12.13,024-ShipOf80Guns.jpg,Stay Tackle Pendant,,Riletto direttamente dalla scansione Steel; nessuna stima.,1615,1615,RH
2192,80 guns,MAIN-MAST,Main mast - Stay Tackle Pendant - Lashing,Albero maestro - Penzolo del paranco di straglio,Palo mayor - Pendiente del aparejo de estay - Trinca,24,,1.5,12,12.13,024-ShipOf80Guns.jpg,Stay Tackle Pendant,,Riletto direttamente dalla scansione Steel; nessuna stima.,1615,1615,RH
2193,80 guns,MAIN-MAST,Main mast - Fore-Stay Tackle Fall,Albero maestro - Straglio di trinchetto Paranco Corrente,Palo mayor - Beta del aparejo del estay de trinquete,24,,3.5,45,28.3,024-ShipOf80Guns.jpg,Fore-Stay Tackle Fall,,Riletto direttamente dalla scansione Steel; nessuna stima.,1615,1615,RH
2194,80 guns,MAIN-MAST,Main mast - Fore-Stay Tackle Fall - Strapping,Albero maestro - Straglio di trinchetto Paranco Corrente - Stroppatura,Palo mayor - Beta del aparejo del estay de trinquete - Estrobado,24,,4.5,3.5,36.38,024-ShipOf80Guns.jpg,Fore-Stay Tackle Fall,,Riletto direttamente dalla scansione Steel; nessuna stima.,1615,1615,RH
2195,80 guns,MAIN-MAST,Main mast - Fore-Stay Tackle Fall - Seizing,Albero maestro - Straglio di trinchetto Paranco Corrente - Legatura,Palo mayor - Beta del aparejo del estay de trinquete - Ligada,24,,1.5,12,12.13,024-ShipOf80Guns.jpg,Fore-Stay Tackle Fall,,Riletto direttamente dalla scansione Steel; nessuna stima.,1615,1615,RH
2196,80 guns,MAIN-MAST,Main mast - Crowfoot for the Top,Albero maestro - Ragnatela della coffa,Palo mayor - Pata de araña para la cofa,24,,1.5,135,12.13,024-ShipOf80Guns.jpg,Crowfoot for the Top,,Riletto direttamente dalla scansione Steel; nessuna stima.,1615,1615,RH
2197,80 guns,MAIN-MAST,Main mast - Crowfoot for the Top - Tackle,Albero maestro - Ragnatela della coffa - Paranco,Palo mayor - Pata de araña para la cofa - Aparejo,24,,2,10,16.17,024-ShipOf80Guns.jpg,Crowfoot for the Top,,Riletto direttamente dalla scansione Steel; nessuna stima.,1615,1615,RH
2198,80 guns,MAIN-MAST,Main mast - Crowfoot for the Top - Tackle Strapping,Albero maestro - Ragnatela della coffa - Stroppatura del paranco,Palo mayor - Pata de araña para la cofa - Estrobado de aparejo,24,,2.5,1.5,20.21,024-ShipOf80Guns.jpg,Crowfoot for the Top,,Riletto direttamente dalla scansione Steel; nessuna stima.,1615,1615,RH
2199,80 guns,MAIN-MAST,Main mast - Jeers - Tye,Albero maestro - Drizze dei pennoni maggiori - Mante,Palo mayor - Ostagas - Amante,24,,7.5,120,60.64,024-ShipOf80Guns.jpg,Jeers,,Riletto direttamente dalla scansione Steel; nessuna stima.,1615,1615,RH
2200,80 guns,MAIN-MAST,Main mast - Jeers - Falls,Albero maestro - Drizze dei pennoni maggiori - Correnti,Palo mayor - Ostagas - Betas,24,2,7.5,120,60.64,024-ShipOf80Guns.jpg,Jeers,,Riletto direttamente dalla scansione Steel; nessuna stima.,1615,1615,RH
2201,80 guns,MAIN-MAST,Main mast - Jeers - Strapping,Albero maestro - Drizze dei pennoni maggiori - Stroppatura,Palo mayor - Ostagas - Estrobado,24,,8.5,24,68.72,024-ShipOf80Guns.jpg,Jeers,,Riletto direttamente dalla scansione Steel; nessuna stima.,1615,1615,RH
2202,80 guns,MAIN-MAST,Main mast - Jeers - Seizing,Albero maestro - Drizze dei pennoni maggiori - Legatura,Palo mayor - Ostagas - Ligada,24,,2,32,16.17,024-ShipOf80Guns.jpg,Jeers,,Riletto direttamente dalla scansione Steel; nessuna stima.,1615,1615,RH
2203,80 guns,MAIN-MAST,Main mast - Jeers - Lathers to the Mast Head,Albero maestro - Drizze dei pennoni maggiori - legature to the albero testa,Palo mayor - Ostagas - Estrobos a la cabeza del palo,24,,4.5,42,36.38,024-ShipOf80Guns.jpg,Jeers,,Riletto direttamente dalla scansione Steel; nessuna stima.,1615,1615,RH
2204,80 guns,MAIN-MAST,Main mast - Jeers - Lathers to the Yard,Albero maestro - Drizze dei pennoni maggiori - legature to the pennone,Palo mayor - Ostagas - Estrobos a la verga,24,,3,12,24.26,024-ShipOf80Guns.jpg,Jeers,,Riletto direttamente dalla scansione Steel; nessuna stima.,1615,1615,RH
2205,80 guns,MAIN-MAST,Main mast - Stoppers,Albero maestro - Bozze,Palo mayor - Bozas,24,2,6,6,48.51,024-ShipOf80Guns.jpg,Stoppers,,Riletto direttamente dalla scansione Steel; nessuna stima.,1615,1615,RH
2206,80 guns,MAIN-MAST,Main mast - Horses,Albero maestro - Marciapiedi,Palo mayor - Marchapiés,24,,5,17,40.43,024-ShipOf80Guns.jpg,Horses,,Riletto direttamente dalla scansione Steel; nessuna stima.,1615,1615,RH
2207,80 guns,MAIN-MAST,Main mast - Horses - Stirrups,Albero maestro - Marciapiedi - Gambetti dei marciapiedi,Palo mayor - Marchapiés - Estribos,24,6,4,16,32.34,024-ShipOf80Guns.jpg,Horses,,Riletto direttamente dalla scansione Steel; nessuna stima.,1615,1615,RH
2208,80 guns,MAIN-MAST,Main mast - Horses - Seizings,Albero maestro - Marciapiedi - Legature,Palo mayor - Marchapiés - Ligadas,24,,1.5,18,12.13,024-ShipOf80Guns.jpg,Horses,,Riletto direttamente dalla scansione Steel; nessuna stima.,1615,1615,RH
2209,80 guns,MAIN-MAST,Main mast - Horses - Lanyard,Albero maestro - Marciapiedi - Corridore,Palo mayor - Marchapiés - Acollador,24,,2,6,16.17,024-ShipOf80Guns.jpg,Horses,,Riletto direttamente dalla scansione Steel; nessuna stima.,1615,1615,RH
2210,80 guns,MAIN-MAST,Main mast - Yard Tackle Pendants,Albero maestro - Pendenti dei paranchi del pennone,Palo mayor - Pendientes de aparejo de verga,24,2,7,10,56.6,024-ShipOf80Guns.jpg,Yard Tackle Pendants,,Riletto direttamente dalla scansione Steel; nessuna stima.,1615,1615,RH
2211,80 guns,MAIN-MAST,Main mast - Yard Tackle Pendants - Falls,Albero maestro - Pendenti dei paranchi del pennone - Correnti,Palo mayor - Pendientes de aparejo de verga - Betas,24,2,3.5,102,28.3,024-ShipOf80Guns.jpg,Yard Tackle Pendants,,Riletto direttamente dalla scansione Steel; nessuna stima.,1615,1615,RH
2212,80 guns,MAIN-MAST,Main mast - Yard Tackle Pendants - Strapping,Albero maestro - Pendenti dei paranchi del pennone - Stroppatura,Palo mayor - Pendientes de aparejo de verga - Estrobado,24,,5.5,9,44.47,024-ShipOf80Guns.jpg,Yard Tackle Pendants,,Riletto direttamente dalla scansione Steel; nessuna stima.,1615,1615,RH
